Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
2512.0,4.0,2008.0,7.0,467.0,0.17,0.02,1.36,0.02,1.57,84.0,46.0,8.5,57.0,105.0,2.0
4121.0,4.0,2008.0,3.0,127.0,0.63,0.76,0.0,0.17,1.56,71.0,21.0,7.5,24.0,1539.0,1.0
8851.0,16.0,2000.0,6.0,497.0,0.77,0.6,0.0,0.2,1.56,79.0,21.0,6.8,18.0,1221.0,7.0
3147.0,16.0,2006.0,2.0,139.0,1.07,0.4,0.0,0.1,1.56,84.0,32.0,8.1,41.0,436.0,7.0
6717.0,28.0,2012.0,6.0,139.0,0.62,0.78,0.01,0.15,1.56,83.0,54.0,8.5,134.0,431.0,7.0
1302.0,26.0,2008.0,10.0,497.0,0.86,0.54,0.0,0.15,1.56,38.0,10.0,5.7,7.0,276.0,1.0
2344.0,11.0,1988.0,4.0,361.0,0.59,0.14,0.81,0.02,1.56,71.0,21.0,7.5,24.0,1539.0,1.0
3962.0,4.0,2007.0,0.0,127.0,1.05,0.36,0.0,0.15,1.56,71.0,21.0,7.5,24.0,1539.0,1.0
10624.0,15.0,1995.0,0.0,458.0,1.32,0.19,0.0,0.05,1.56,71.0,21.0,7.5,24.0,1539.0,1.0
3221.0,23.0,1990.0,0.0,85.0,0.67,0.17,0.69,0.03,1.56,71.0,21.0,7.5,24.0,1539.0,1.0
7381.0,4.0,2009.0,7.0,361.0,0.57,0.43,0.44,0.12,1.56,54.0,26.0,9.0,133.0,288.0,1.0
2503.0,5.0,2001.0,7.0,145.0,0.0,0.0,1.56,0.0,1.56,71.0,21.0,7.5,24.0,1539.0,1.0
7387.0,6.0,2003.0,3.0,361.0,0.68,0.38,0.44,0.05,1.56,71.0,21.0,7.5,24.0,1539.0,1.0
6313.0,4.0,2008.0,9.0,139.0,0.8,0.59,0.01,0.16,1.55,58.0,9.0,7.5,24.0,1429.0,1.0
5148.0,26.0,2011.0,0.0,127.0,0.73,0.67,0.0,0.15,1.55,73.0,14.0,7.0,13.0,1511.0,2.0
9283.0,16.0,2002.0,6.0,53.0,0.76,0.59,0.0,0.2,1.55,71.0,37.0,5.7,36.0,1202.0,7.0
10372.0,29.0,2003.0,8.0,528.0,0.91,0.57,0.0,0.07,1.55,86.0,39.0,8.5,31.0,1539.0,5.0
5136.0,28.0,2010.0,0.0,552.0,0.95,0.46,0.0,0.14,1.55,79.0,58.0,8.0,62.0,1511.0,2.0
18.0,10.0,2000.0,0.0,139.0,1.13,0.38,0.02,0.03,1.55,71.0,21.0,7.5,24.0,1539.0,1.0
9015.0,15.0,2001.0,0.0,21.0,0.57,0.87,0.02,0.09,1.55,74.0,15.0,8.7,35.0,1591.0,1.0
3824.0,26.0,2009.0,3.0,21.0,0.92,0.48,0.0,0.15,1.55,89.0,25.0,6.9,49.0,1591.0,7.0
1597.0,13.0,1999.0,11.0,555.0,1.55,0.0,0.0,0.0,1.55,71.0,21.0,7.5,24.0,1539.0,1.0
11162.0,18.0,2014.0,8.0,66.0,0.47,0.8,0.03,0.24,1.55,79.0,73.0,8.1,1116.0,876.0,5.0
5496.0,28.0,2010.0,0.0,497.0,0.85,0.55,0.0,0.15,1.55,74.0,79.0,7.8,458.0,11.0,5.0
6166.0,4.0,2011.0,3.0,21.0,0.37,0.96,0.0,0.21,1.54,71.0,21.0,7.5,24.0,949.0,1.0
839.0,17.0,2010.0,8.0,497.0,0.85,0.46,0.02,0.22,1.54,88.0,62.0,8.2,492.0,13.0,5.0
1917.0,16.0,2000.0,7.0,458.0,0.83,0.44,0.08,0.19,1.54,80.0,27.0,8.2,99.0,843.0,7.0
10964.0,13.0,2003.0,11.0,21.0,0.58,0.87,0.0,0.09,1.54,88.0,23.0,9.0,713.0,217.0,7.0
166.0,26.0,2008.0,10.0,53.0,0.78,0.43,0.19,0.14,1.54,69.0,6.0,8.1,14.0,1682.0,1.0
10361.0,28.0,2006.0,8.0,528.0,1.4,0.02,0.02,0.1,1.54,90.0,78.0,8.0,215.0,1550.0,7.0
7791.0,18.0,2016.0,4.0,458.0,0.5,0.76,0.04,0.24,1.54,71.0,21.0,7.5,24.0,1539.0,1.0
5435.0,16.0,2005.0,10.0,139.0,1.26,0.07,0.0,0.21,1.54,87.0,25.0,8.6,47.0,449.0,1.0
2152.0,15.0,1996.0,8.0,165.0,0.85,0.58,0.0,0.1,1.54,71.0,21.0,7.5,24.0,1539.0,1.0
10706.0,20.0,2011.0,8.0,458.0,0.53,0.66,0.13,0.22,1.53,80.0,80.0,7.4,770.0,991.0,7.0
3636.0,26.0,2011.0,3.0,349.0,0.42,0.65,0.33,0.14,1.53,64.0,28.0,7.8,13.0,979.0,2.0
7560.0,17.0,2012.0,10.0,277.0,0.18,0.63,0.49,0.24,1.53,82.0,37.0,6.7,146.0,815.0,1.0
6149.0,23.0,1994.0,2.0,17.0,1.19,0.29,0.0,0.05,1.53,71.0,21.0,7.5,24.0,1539.0,1.0
6517.0,15.0,1998.0,10.0,10.0,1.44,0.05,0.0,0.04,1.53,71.0,21.0,7.5,24.0,1539.0,1.0
2219.0,17.0,2012.0,0.0,66.0,0.72,0.52,0.04,0.25,1.53,89.0,35.0,7.9,781.0,97.0,5.0
5606.0,7.0,2003.0,10.0,361.0,1.09,0.15,0.25,0.04,1.53,81.0,49.0,8.0,56.0,266.0,1.0
10254.0,15.0,1997.0,10.0,139.0,0.85,0.58,0.0,0.1,1.53,71.0,21.0,7.5,24.0,1539.0,1.0
1244.0,13.0,2012.0,8.0,21.0,0.64,0.69,0.0,0.19,1.53,74.0,11.0,4.2,1635.0,1514.0,5.0
7941.0,26.0,2007.0,0.0,85.0,0.67,0.43,0.29,0.14,1.52,75.0,47.0,7.6,122.0,281.0,5.0
5044.0,15.0,1997.0,2.0,139.0,1.07,0.39,0.0,0.06,1.52,71.0,21.0,7.5,24.0,1539.0,1.0
10119.0,16.0,2002.0,10.0,139.0,0.36,0.9,0.0,0.27,1.52,38.0,21.0,5.0,26.0,1479.0,7.0
2351.0,27.0,2014.0,4.0,361.0,0.7,0.55,0.16,0.12,1.52,83.0,77.0,8.9,712.0,1210.0,1.0
6356.0,15.0,1996.0,6.0,139.0,1.43,0.05,0.0,0.04,1.52,71.0,21.0,7.5,24.0,1539.0,1.0
11326.0,11.0,1984.0,8.0,349.0,0.18,0.06,1.27,0.01,1.52,71.0,21.0,7.5,24.0,1539.0,1.0
2947.0,11.0,1984.0,6.0,361.0,0.0,0.0,1.52,0.0,1.52,71.0,21.0,7.5,24.0,1539.0,1.0
6357.0,15.0,1998.0,6.0,139.0,1.45,0.04,0.0,0.04,1.52,71.0,21.0,7.5,24.0,1539.0,1.0
3217.0,13.0,2010.0,7.0,467.0,0.88,0.48,0.0,0.17,1.52,71.0,21.0,7.5,24.0,1539.0,1.0
6422.0,15.0,1998.0,10.0,139.0,1.43,0.05,0.0,0.03,1.52,71.0,21.0,7.5,24.0,1539.0,1.0
3148.0,17.0,2009.0,2.0,139.0,0.92,0.4,0.0,0.2,1.52,88.0,46.0,7.6,95.0,431.0,7.0
9410.0,7.0,2002.0,5.0,53.0,1.11,0.31,0.06,0.04,1.52,87.0,34.0,8.5,51.0,77.0,1.0
7083.0,16.0,2002.0,0.0,349.0,1.26,0.05,0.0,0.21,1.51,73.0,19.0,7.8,26.0,978.0,1.0
2224.0,4.0,2008.0,1.0,127.0,0.85,0.51,0.01,0.15,1.51,71.0,21.0,7.8,5.0,604.0,1.0
6313.0,26.0,2008.0,9.0,139.0,0.7,0.64,0.01,0.16,1.51,76.0,19.0,8.1,24.0,445.0,1.0
1973.0,28.0,2011.0,8.0,139.0,0.94,0.44,0.0,0.13,1.51,90.0,83.0,8.6,679.0,1605.0,5.0
7663.0,2.0,2013.0,7.0,209.0,0.0,0.0,1.51,0.0,1.51,71.0,21.0,7.5,24.0,1539.0,1.0
1253.0,26.0,2009.0,8.0,21.0,0.94,0.43,0.0,0.14,1.51,71.0,21.0,7.5,24.0,1539.0,1.0
5760.0,11.0,1988.0,0.0,85.0,0.93,0.15,0.42,0.01,1.51,71.0,21.0,7.5,24.0,1539.0,1.0
8746.0,15.0,2001.0,2.0,139.0,0.23,1.16,0.0,0.11,1.51,71.0,21.0,7.5,24.0,1539.0,1.0
6430.0,15.0,1997.0,10.0,139.0,1.41,0.06,0.0,0.04,1.51,71.0,21.0,7.5,24.0,1539.0,1.0
10118.0,16.0,2007.0,0.0,139.0,0.35,0.03,0.0,1.13,1.51,68.0,10.0,8.2,27.0,477.0,7.0
6076.0,15.0,1997.0,3.0,217.0,1.18,0.27,0.0,0.05,1.51,71.0,21.0,7.5,24.0,1539.0,1.0
10118.0,4.0,2007.0,0.0,139.0,0.56,0.77,0.0,0.17,1.51,69.0,17.0,7.3,18.0,628.0,7.0
3285.0,13.0,2011.0,10.0,448.0,0.02,1.16,0.0,0.33,1.51,84.0,45.0,8.0,172.0,1364.0,1.0
6776.0,17.0,2011.0,7.0,349.0,0.6,0.47,0.21,0.23,1.51,85.0,89.0,8.6,984.0,843.0,2.0
8955.0,7.0,2003.0,2.0,349.0,0.99,0.32,0.11,0.08,1.5,93.0,45.0,9.1,135.0,978.0,7.0
1238.0,17.0,2006.0,8.0,21.0,0.6,0.62,0.03,0.26,1.5,80.0,43.0,6.9,92.0,1514.0,7.0
10354.0,16.0,2000.0,6.0,101.0,0.66,0.52,0.15,0.17,1.5,76.0,15.0,8.9,64.0,605.0,1.0
6500.0,15.0,1998.0,10.0,327.0,1.41,0.05,0.0,0.04,1.5,71.0,21.0,7.5,24.0,1539.0,1.0
7879.0,16.0,2002.0,8.0,491.0,0.49,0.78,0.0,0.23,1.5,84.0,30.0,8.3,35.0,1615.0,5.0
5484.0,16.0,2000.0,10.0,139.0,1.19,0.07,0.05,0.2,1.5,91.0,25.0,7.7,7.0,449.0,1.0
6825.0,11.0,1986.0,4.0,227.0,0.0,0.0,1.5,0.0,1.5,71.0,21.0,7.5,24.0,1539.0,1.0
10920.0,10.0,2000.0,2.0,491.0,1.2,0.27,0.02,0.02,1.5,71.0,21.0,7.5,24.0,1539.0,1.0
4308.0,11.0,1985.0,4.0,361.0,0.46,0.1,0.92,0.02,1.5,71.0,21.0,7.5,24.0,1539.0,1.0
8905.0,22.0,1993.0,4.0,448.0,1.0,0.36,0.09,0.05,1.5,71.0,21.0,7.5,24.0,1539.0,1.0
9172.0,17.0,2010.0,0.0,290.0,0.8,0.49,0.0,0.21,1.5,63.0,41.0,6.8,121.0,861.0,7.0
7082.0,15.0,1998.0,0.0,349.0,1.21,0.14,0.1,0.04,1.5,71.0,21.0,7.5,24.0,1539.0,1.0
8048.0,17.0,2008.0,3.0,294.0,1.13,0.2,0.0,0.16,1.49,91.0,24.0,7.9,88.0,647.0,7.0
3219.0,7.0,2003.0,7.0,361.0,0.72,0.38,0.36,0.04,1.49,80.0,55.0,8.1,94.0,1365.0,7.0
5737.0,29.0,2002.0,8.0,139.0,1.0,0.43,0.0,0.06,1.49,81.0,18.0,6.9,23.0,441.0,7.0
5474.0,16.0,2008.0,10.0,139.0,1.22,0.0,0.0,0.27,1.49,67.0,4.0,7.0,24.0,453.0,1.0
1968.0,28.0,2010.0,0.0,85.0,0.75,0.52,0.09,0.12,1.49,79.0,76.0,6.9,216.0,222.0,5.0
639.0,10.0,2000.0,4.0,361.0,0.82,0.36,0.25,0.06,1.49,71.0,21.0,7.5,24.0,1539.0,1.0
1170.0,16.0,2006.0,3.0,458.0,0.0,1.1,0.0,0.39,1.49,71.0,21.0,7.5,24.0,1539.0,1.0
5496.0,17.0,2010.0,0.0,497.0,0.5,0.69,0.04,0.26,1.49,75.0,61.0,7.7,297.0,11.0,5.0
686.0,30.0,2015.0,0.0,552.0,0.88,0.47,0.0,0.14,1.49,85.0,16.0,6.6,694.0,1227.0,5.0
2365.0,18.0,2016.0,8.0,66.0,0.54,0.69,0.02,0.24,1.49,71.0,21.0,7.5,24.0,1539.0,1.0
2195.0,16.0,2006.0,8.0,467.0,0.47,0.37,0.52,0.12,1.48,57.0,51.0,6.9,103.0,1365.0,7.0
10926.0,10.0,1999.0,2.0,491.0,1.2,0.25,0.02,0.02,1.48,71.0,21.0,7.5,24.0,1539.0,1.0
10984.0,5.0,1997.0,4.0,361.0,0.7,0.35,0.39,0.04,1.48,71.0,21.0,7.5,24.0,1539.0,1.0
6836.0,11.0,1990.0,10.0,361.0,0.28,0.5,0.65,0.05,1.48,71.0,21.0,7.5,24.0,1539.0,1.0
8920.0,19.0,2007.0,6.0,448.0,0.44,0.67,0.0,0.37,1.48,60.0,24.0,7.8,35.0,152.0,1.0
1041.0,4.0,2006.0,1.0,491.0,0.43,0.88,0.0,0.18,1.48,71.0,21.0,6.5,4.0,160.0,1.0
7944.0,17.0,2011.0,8.0,458.0,0.64,0.57,0.05,0.22,1.48,83.0,91.0,7.8,543.0,734.0,5.0
2558.0,4.0,2008.0,1.0,491.0,0.99,0.35,0.0,0.13,1.48,68.0,12.0,5.5,4.0,66.0,1.0
2244.0,26.0,2009.0,3.0,127.0,1.07,0.28,0.0,0.13,1.48,71.0,21.0,7.5,24.0,1666.0,1.0
17.0,28.0,2008.0,0.0,21.0,0.82,0.51,0.01,0.14,1.48,65.0,69.0,7.1,71.0,1514.0,7.0
5551.0,16.0,2005.0,10.0,497.0,0.72,0.56,0.0,0.19,1.48,82.0,19.0,7.4,20.0,827.0,1.0
3143.0,16.0,2004.0,2.0,139.0,1.08,0.2,0.0,0.2,1.48,85.0,43.0,9.0,25.0,449.0,7.0
5155.0,28.0,2011.0,0.0,290.0,0.84,0.51,0.0,0.13,1.48,75.0,43.0,7.8,42.0,1511.0,2.0
10389.0,29.0,2004.0,0.0,528.0,0.82,0.59,0.0,0.07,1.48,93.0,74.0,8.6,68.0,1558.0,7.0
5132.0,2.0,2013.0,4.0,361.0,0.52,0.77,0.07,0.11,1.47,71.0,21.0,7.5,24.0,1539.0,1.0
4344.0,4.0,2007.0,9.0,528.0,0.39,0.91,0.0,0.17,1.47,71.0,21.0,7.5,24.0,1539.0,1.0
2236.0,6.0,2003.0,4.0,491.0,1.04,0.37,0.0,0.06,1.47,71.0,21.0,7.5,24.0,102.0,1.0
5604.0,10.0,1999.0,0.0,361.0,0.62,0.18,0.65,0.02,1.47,71.0,21.0,7.5,24.0,1539.0,1.0
1240.0,20.0,2012.0,0.0,21.0,0.71,0.43,0.07,0.26,1.47,33.0,58.0,4.8,479.0,1016.0,5.0
10364.0,28.0,2012.0,8.0,528.0,0.93,0.4,0.02,0.12,1.47,79.0,75.0,7.2,334.0,1550.0,5.0
3147.0,28.0,2006.0,2.0,139.0,1.33,0.03,0.01,0.1,1.47,86.0,67.0,8.8,264.0,436.0,7.0
11321.0,15.0,1998.0,7.0,469.0,0.29,0.19,0.89,0.1,1.46,84.0,15.0,8.4,204.0,1370.0,7.0
10172.0,6.0,2004.0,4.0,491.0,1.02,0.38,0.0,0.06,1.46,71.0,21.0,7.5,24.0,1628.0,1.0
9476.0,4.0,2010.0,5.0,552.0,1.06,0.29,0.0,0.11,1.46,81.0,53.0,8.2,46.0,29.0,2.0
5944.0,16.0,2003.0,3.0,327.0,0.72,0.56,0.0,0.19,1.46,76.0,22.0,7.5,24.0,938.0,7.0
10574.0,15.0,2007.0,10.0,533.0,0.81,0.55,0.0,0.1,1.46,71.0,21.0,7.5,24.0,1539.0,1.0
2516.0,2.0,2013.0,7.0,467.0,0.06,0.09,1.3,0.01,1.46,71.0,21.0,7.5,24.0,1539.0,1.0
9409.0,7.0,2001.0,5.0,53.0,0.95,0.37,0.1,0.04,1.46,87.0,28.0,7.9,46.0,77.0,1.0
8957.0,17.0,2008.0,2.0,528.0,0.72,0.4,0.14,0.2,1.46,85.0,65.0,7.9,129.0,978.0,7.0
2341.0,0.0,1981.0,4.0,94.0,1.36,0.08,0.0,0.02,1.46,71.0,21.0,7.5,24.0,1539.0,1.0
6150.0,15.0,1998.0,2.0,178.0,0.81,0.55,0.0,0.1,1.46,71.0,21.0,7.5,24.0,1539.0,1.0
6762.0,26.0,2009.0,10.0,361.0,0.35,0.69,0.28,0.14,1.46,71.0,21.0,7.5,24.0,1539.0,1.0
5636.0,7.0,2005.0,10.0,361.0,0.93,0.24,0.25,0.04,1.46,76.0,38.0,8.6,41.0,978.0,1.0
10935.0,4.0,2008.0,4.0,491.0,0.46,0.82,0.0,0.17,1.46,54.0,15.0,7.5,24.0,658.0,1.0
10882.0,15.0,1998.0,2.0,491.0,1.17,0.2,0.04,0.05,1.46,71.0,21.0,7.5,24.0,1539.0,1.0
740.0,28.0,2008.0,8.0,139.0,0.81,0.46,0.04,0.15,1.46,83.0,70.0,7.7,263.0,437.0,7.0
4186.0,28.0,2011.0,8.0,491.0,0.83,0.48,0.02,0.12,1.45,70.0,85.0,6.0,399.0,795.0,5.0
6963.0,16.0,2004.0,0.0,85.0,0.37,0.47,0.54,0.07,1.45,85.0,53.0,8.6,73.0,268.0,5.0
5480.0,17.0,2014.0,10.0,139.0,1.08,0.11,0.0,0.27,1.45,71.0,21.0,2.7,13.0,449.0,1.0
7877.0,16.0,2004.0,8.0,497.0,0.71,0.55,0.0,0.19,1.45,73.0,42.0,7.8,70.0,1221.0,5.0
7935.0,16.0,2003.0,0.0,85.0,0.54,0.35,0.46,0.1,1.45,71.0,40.0,8.3,94.0,268.0,5.0
9663.0,5.0,1996.0,9.0,349.0,0.0,0.0,1.44,0.01,1.45,71.0,21.0,7.5,24.0,1539.0,1.0
72.0,11.0,1984.0,3.0,361.0,0.0,0.0,1.45,0.0,1.45,71.0,21.0,7.5,24.0,1539.0,1.0
2437.0,23.0,1993.0,2.0,349.0,0.0,0.0,1.45,0.0,1.45,71.0,21.0,7.5,24.0,1539.0,1.0
3512.0,5.0,1997.0,9.0,349.0,0.0,0.0,1.44,0.01,1.45,71.0,21.0,7.5,24.0,1539.0,1.0
6596.0,10.0,1999.0,3.0,349.0,1.24,0.17,0.03,0.01,1.45,71.0,21.0,7.5,24.0,1539.0,1.0
5678.0,17.0,2011.0,7.0,139.0,0.78,0.45,0.03,0.19,1.45,94.0,62.0,8.5,1081.0,196.0,5.0
5130.0,4.0,2011.0,11.0,552.0,1.02,0.32,0.0,0.11,1.45,59.0,14.0,6.9,11.0,659.0,1.0
10418.0,16.0,2005.0,10.0,21.0,1.38,0.05,0.0,0.02,1.45,71.0,21.0,7.5,24.0,1539.0,1.0
6381.0,18.0,2013.0,10.0,497.0,0.89,0.31,0.01,0.23,1.45,85.0,20.0,6.5,368.0,1606.0,1.0
9930.0,26.0,2008.0,8.0,448.0,0.77,0.49,0.03,0.15,1.44,71.0,21.0,7.5,24.0,1539.0,1.0
8768.0,16.0,2007.0,3.0,458.0,0.04,1.08,0.0,0.32,1.44,73.0,13.0,7.5,8.0,1253.0,2.0
5007.0,23.0,1996.0,4.0,361.0,0.26,0.07,1.09,0.02,1.44,71.0,21.0,7.5,24.0,1539.0,1.0
8893.0,26.0,2010.0,6.0,448.0,0.61,0.68,0.0,0.15,1.44,71.0,21.0,7.5,24.0,1539.0,1.0
2230.0,28.0,2013.0,0.0,127.0,0.97,0.34,0.0,0.13,1.44,74.0,38.0,6.5,79.0,139.0,2.0
6308.0,4.0,2007.0,3.0,528.0,0.37,0.89,0.0,0.18,1.44,71.0,7.0,6.8,5.0,1539.0,1.0
10271.0,16.0,2004.0,10.0,139.0,1.03,0.32,0.0,0.09,1.44,88.0,30.0,8.2,20.0,449.0,1.0
6471.0,16.0,2002.0,10.0,139.0,1.16,0.08,0.0,0.19,1.44,91.0,19.0,8.6,27.0,449.0,1.0
9172.0,28.0,2010.0,0.0,290.0,0.95,0.37,0.0,0.11,1.43,61.0,59.0,5.7,180.0,861.0,7.0
3362.0,15.0,1999.0,0.0,217.0,0.8,0.54,0.0,0.09,1.43,77.0,4.0,7.9,8.0,214.0,1.0
10906.0,28.0,2007.0,2.0,491.0,0.92,0.38,0.0,0.13,1.43,71.0,41.0,6.8,48.0,1652.0,7.0
4952.0,28.0,2010.0,6.0,325.0,0.92,0.39,0.0,0.12,1.43,52.0,46.0,5.0,20.0,193.0,1.0
8843.0,26.0,2007.0,3.0,139.0,0.52,0.75,0.0,0.16,1.43,65.0,26.0,7.6,10.0,1117.0,1.0
8232.0,19.0,2006.0,2.0,448.0,0.53,0.57,0.0,0.34,1.43,71.0,21.0,7.5,24.0,1539.0,1.0
2266.0,5.0,1988.0,4.0,85.0,0.82,0.23,0.35,0.03,1.43,71.0,21.0,7.5,24.0,1539.0,1.0
2239.0,4.0,2007.0,1.0,127.0,1.12,0.19,0.0,0.11,1.43,71.0,21.0,7.5,24.0,7.0,1.0
1509.0,6.0,2004.0,4.0,361.0,0.0,0.0,1.39,0.03,1.43,84.0,14.0,8.6,44.0,1020.0,1.0
10569.0,15.0,1999.0,10.0,139.0,0.79,0.54,0.0,0.09,1.43,71.0,21.0,7.5,24.0,1539.0,1.0
370.0,13.0,2011.0,11.0,528.0,0.0,1.13,0.0,0.29,1.43,83.0,33.0,7.0,493.0,221.0,7.0
4029.0,26.0,2008.0,5.0,139.0,0.96,0.33,0.0,0.13,1.43,63.0,12.0,7.5,11.0,430.0,1.0
8919.0,19.0,2006.0,6.0,448.0,0.73,0.42,0.0,0.27,1.42,64.0,25.0,7.8,38.0,152.0,1.0
838.0,17.0,2008.0,8.0,497.0,0.75,0.46,0.01,0.2,1.42,94.0,51.0,8.7,881.0,399.0,5.0
5679.0,17.0,2012.0,7.0,139.0,0.63,0.56,0.03,0.2,1.42,93.0,30.0,5.5,1849.0,196.0,5.0
1197.0,16.0,2002.0,10.0,21.0,0.7,0.54,0.0,0.18,1.42,59.0,7.0,7.8,12.0,1270.0,7.0
6413.0,16.0,2005.0,10.0,139.0,1.35,0.05,0.0,0.02,1.42,71.0,21.0,7.5,24.0,1539.0,1.0
8727.0,13.0,2013.0,9.0,139.0,0.48,0.77,0.0,0.17,1.42,64.0,75.0,2.2,4572.0,909.0,2.0
10035.0,6.0,2004.0,0.0,361.0,0.89,0.22,0.22,0.1,1.42,89.0,56.0,9.0,203.0,534.0,1.0
6526.0,16.0,2004.0,10.0,139.0,1.15,0.08,0.0,0.19,1.42,80.0,36.0,8.9,45.0,453.0,1.0
9406.0,23.0,1994.0,0.0,361.0,0.57,0.12,0.71,0.02,1.42,71.0,21.0,7.5,24.0,1539.0,1.0
7582.0,11.0,1987.0,10.0,349.0,0.12,0.0,1.3,0.0,1.42,71.0,21.0,7.5,24.0,1539.0,1.0
1973.0,17.0,2011.0,8.0,139.0,0.73,0.48,0.0,0.21,1.42,89.0,78.0,8.4,535.0,1605.0,5.0
10260.0,26.0,2008.0,10.0,139.0,0.8,0.47,0.0,0.14,1.42,81.0,18.0,8.7,34.0,453.0,1.0
5859.0,17.0,2013.0,0.0,277.0,0.45,0.37,0.44,0.16,1.42,80.0,61.0,7.9,746.0,1119.0,5.0
7914.0,7.0,2002.0,0.0,85.0,0.63,0.38,0.35,0.05,1.42,71.0,21.0,7.5,24.0,1539.0,1.0
7830.0,26.0,2006.0,3.0,528.0,1.22,0.06,0.02,0.11,1.42,76.0,54.0,7.9,116.0,1546.0,1.0
2508.0,4.0,2010.0,7.0,467.0,0.09,0.07,1.24,0.02,1.41,77.0,33.0,7.3,15.0,1429.0,1.0
10649.0,17.0,2010.0,2.0,491.0,0.8,0.4,0.02,0.18,1.41,85.0,54.0,7.2,48.0,1652.0,7.0
5157.0,7.0,2005.0,0.0,138.0,1.09,0.28,0.0,0.04,1.41,71.0,21.0,7.5,24.0,1539.0,1.0
5742.0,17.0,2012.0,0.0,139.0,0.48,0.62,0.06,0.26,1.41,55.0,22.0,6.0,250.0,371.0,5.0
2295.0,8.0,1994.0,4.0,545.0,0.97,0.37,0.03,0.05,1.41,71.0,21.0,7.5,24.0,1539.0,1.0
8931.0,28.0,2009.0,3.0,448.0,0.85,0.43,0.0,0.13,1.41,79.0,45.0,8.5,40.0,152.0,2.0
4074.0,4.0,2007.0,3.0,432.0,0.78,0.51,0.0,0.12,1.41,71.0,21.0,7.5,24.0,162.0,1.0
10137.0,26.0,2010.0,9.0,139.0,0.57,0.69,0.0,0.14,1.41,71.0,21.0,2.5,31.0,1485.0,7.0
5045.0,15.0,1999.0,2.0,139.0,1.02,0.34,0.0,0.05,1.41,71.0,21.0,7.5,24.0,1539.0,1.0
3726.0,16.0,2003.0,6.0,458.0,0.0,0.47,0.77,0.17,1.41,71.0,21.0,7.5,24.0,1539.0,1.0
2143.0,28.0,2013.0,7.0,21.0,0.9,0.39,0.0,0.12,1.41,87.0,42.0,6.6,384.0,217.0,5.0
10629.0,16.0,2001.0,6.0,458.0,1.19,0.17,0.0,0.05,1.41,91.0,15.0,8.4,98.0,718.0,5.0
6354.0,16.0,2004.0,6.0,139.0,0.69,0.54,0.0,0.18,1.41,87.0,19.0,8.4,15.0,453.0,1.0
3148.0,28.0,2009.0,2.0,139.0,0.95,0.33,0.0,0.13,1.4,87.0,76.0,8.1,86.0,431.0,7.0
9022.0,29.0,2002.0,0.0,21.0,1.07,0.28,0.0,0.05,1.4,79.0,29.0,7.5,11.0,1514.0,1.0
5154.0,19.0,2006.0,0.0,290.0,0.58,0.5,0.0,0.32,1.4,83.0,11.0,8.6,26.0,1511.0,2.0
1972.0,28.0,2008.0,0.0,139.0,0.89,0.39,0.0,0.13,1.4,89.0,79.0,8.7,768.0,445.0,5.0
6706.0,16.0,2008.0,6.0,139.0,0.38,0.08,0.03,0.93,1.4,71.0,21.0,6.5,38.0,511.0,7.0
59.0,15.0,1996.0,10.0,458.0,1.15,0.2,0.0,0.05,1.4,71.0,21.0,7.5,24.0,1539.0,1.0
5138.0,26.0,2009.0,0.0,21.0,0.9,0.38,0.0,0.12,1.4,72.0,13.0,6.1,14.0,1511.0,2.0
7972.0,19.0,2004.0,6.0,458.0,0.36,0.44,0.32,0.27,1.4,88.0,58.0,8.2,65.0,978.0,1.0
8897.0,6.0,2004.0,4.0,491.0,0.74,0.52,0.08,0.06,1.4,79.0,30.0,8.4,34.0,405.0,1.0
3180.0,11.0,1990.0,7.0,469.0,0.0,0.0,1.39,0.01,1.4,71.0,21.0,7.5,24.0,1539.0,1.0
10397.0,18.0,2014.0,0.0,467.0,0.47,0.65,0.06,0.22,1.4,71.0,21.0,7.5,24.0,1539.0,1.0
1565.0,16.0,2002.0,6.0,91.0,0.03,1.05,0.02,0.3,1.4,86.0,25.0,7.7,24.0,305.0,1.0
3316.0,30.0,2014.0,6.0,325.0,0.5,0.78,0.01,0.11,1.4,86.0,85.0,8.2,977.0,1122.0,2.0
5485.0,15.0,2001.0,10.0,139.0,0.78,0.53,0.0,0.09,1.39,88.0,9.0,8.0,7.0,449.0,1.0
4370.0,4.0,2009.0,7.0,361.0,0.0,0.19,1.18,0.03,1.39,71.0,21.0,7.5,24.0,1539.0,1.0
6405.0,23.0,1994.0,10.0,17.0,1.19,0.16,0.0,0.03,1.39,71.0,21.0,7.5,24.0,1539.0,1.0
9710.0,11.0,1991.0,0.0,277.0,1.05,0.17,0.15,0.02,1.39,71.0,21.0,7.5,24.0,1539.0,1.0
2665.0,16.0,2005.0,0.0,503.0,0.24,0.18,0.91,0.06,1.39,69.0,29.0,8.8,68.0,1054.0,7.0
3964.0,26.0,2007.0,0.0,127.0,0.87,0.38,0.0,0.13,1.39,71.0,21.0,7.5,24.0,1539.0,1.0
4399.0,28.0,2013.0,2.0,552.0,0.97,0.3,0.0,0.11,1.38,81.0,63.0,7.9,362.0,1000.0,7.0
